,class
31249,1
31250,1
31251,2
31252,3
31253,3
31254,3
31255,1
31256,3
31257,1
31258,1
31259,3
31260,1
31261,1
31262,3
31263,1
31264,2
31265,1
31266,1
31267,1
31268,1
31269,1
31270,2
31271,2
31272,3
31273,1
31274,1
31275,3
31276,1
31277,1
31278,3
31279,3
31280,2
31281,3
31282,2
31283,1
31284,1
31285,3
31286,1
31287,1
31288,2
31289,3
31290,1
31291,3
31292,3
31293,3
31294,1
31295,1
31296,1
31297,1
31298,3
31299,2
31300,3
31301,3
31302,1
31303,1
31304,3
31305,1
31306,1
31307,1
31308,1
31309,1
31310,1
31311,2
31312,3
31313,2
31314,1
31315,1
31316,1
31317,3
31318,1
31319,1
31320,1
31321,3
31322,1
31323,1
31324,2
31325,3
31326,2
31327,1
31328,1
31329,1
31330,1
31331,1
31332,3
31333,1
31334,1
31335,1
31336,1
31337,2
31338,2
31339,3
31340,1
31341,1
31342,1
31343,1
31344,3
31345,1
31346,1
31347,3
31348,2
31349,3
31350,1
31351,1
31352,3
31353,1
31354,1
31355,3
31356,1
31357,2
31358,1
31359,1
31360,1
31361,1
31362,3
31363,3
31364,3
31365,1
31366,1
31367,2
31368,1
31369,1
31370,1
31371,1
31372,1
31373,3
31374,1
31375,1
31376,3
31377,3
31378,1
31379,3
31380,3
31381,3
31382,2
31383,3
31384,2
31385,3
31386,3
31387,1
31388,1
31389,1
31390,1
31391,1
31392,2
31393,2
31394,1
31395,3
31396,1
31397,1
31398,2
31399,2
31400,2
31401,3
31402,1
31403,1
31404,3
31405,1
31406,1
31407,1
31408,1
31409,1
31410,1
31411,1
31412,1
31413,1
31414,2
31415,2
31416,1
31417,3
31418,3
31419,2
31420,1
31421,2
31422,1
31423,3
31424,1
31425,1
31426,1
31427,2
31428,1
31429,3
31430,3
31431,1
31432,1
31433,3
31434,1
31435,1
31436,3
31437,2
31438,3
31439,2
31440,2
31441,1
31442,1
31443,1
31444,3
31445,2
31446,2
31447,1
31448,1
31449,1
31450,3
31451,1
31452,1
31453,1
31454,1
31455,1
31456,1
31457,1
31458,2
31459,3
31460,1
31461,1
31462,1
31463,1
31464,1
31465,1
31466,1
31467,1
31468,1
31469,1
31470,2
31471,3
31472,1
31473,1
31474,1
31475,1
31476,2
31477,2
31478,1
31479,2
31480,1
31481,2
31482,3
31483,3
31484,2
31485,3
31486,1
31487,1
31488,1
31489,1
31490,2
31491,1
31492,1
31493,3
31494,2
31495,1
31496,3
31497,2
31498,3
31499,2
31500,1
31501,1
31502,1
31503,2
31504,3
31505,2
31506,1
31507,3
31508,2
31509,2
31510,3
31511,3
31512,1
31513,1
31514,1
31515,1
31516,3
31517,1
31518,1
31519,1
31520,1
31521,3
31522,3
31523,2
31524,2
31525,2
31526,1
31527,2
31528,1
31529,1
31530,2
31531,1
31532,1
31533,2
31534,1
31535,1
31536,1
31537,3
31538,3
31539,2
31540,1
31541,1
31542,1
31543,1
31544,2
31545,1
31546,3
31547,2
31548,3
31549,3
31550,1
31551,3
31552,3
31553,3
31554,3
31555,1
31556,1
31557,3
31558,1
31559,2
31560,3
31561,1
31562,2
31563,1
31564,1
31565,3
31566,1
31567,1
31568,1
31569,1
31570,1
31571,3
31572,1
31573,1
31574,3
31575,3
31576,3
31577,3
31578,1
31579,3
31580,2
31581,3
31582,1
31583,2
31584,3
31585,1
31586,3
31587,2
31588,1
31589,1
31590,1
31591,1
31592,3
31593,3
31594,1
31595,2
31596,1
31597,1
31598,1
31599,1
31600,3
31601,1
31602,1
31603,1
31604,1
31605,1
31606,1
31607,1
31608,1
31609,1
31610,1
31611,1
31612,1
31613,3
31614,1
31615,3
31616,1
31617,1
31618,1
31619,1
31620,1
31621,2
31622,1
31623,1
31624,3
31625,2
31626,1
31627,2
31628,1
31629,3
31630,2
31631,1
31632,2
31633,1
31634,1
31635,1
31636,1
31637,1
31638,1
31639,1
31640,3
31641,2
31642,2
31643,3
31644,3
31645,2
31646,3
31647,1
31648,3
31649,2
31650,2
31651,1
31652,1
31653,1
31654,3
31655,1
31656,3
31657,2
31658,2
31659,3
31660,3
31661,3
31662,2
31663,1
31664,1
31665,1
31666,3
31667,1
31668,1
31669,2
31670,1
31671,3
31672,2
31673,2
31674,1
31675,1
31676,1
31677,1
31678,1
31679,1
31680,3
31681,1
31682,3
31683,1
31684,1
31685,1
31686,1
31687,1
31688,2
31689,1
31690,1
31691,1
31692,1
31693,1
31694,2
31695,1
31696,1
31697,1
31698,3
31699,3
31700,3
31701,2
31702,2
31703,2
31704,3
31705,2
31706,1
31707,1
31708,2
31709,1
31710,1
31711,1
31712,2
31713,1
31714,2
31715,3
31716,3
31717,1
31718,1
31719,1
31720,1
31721,1
31722,1
31723,2
31724,1
31725,1
31726,3
31727,3
31728,1
31729,1
31730,3
31731,1
31732,1
31733,1
31734,1
31735,3
31736,3
31737,3
31738,1
31739,1
31740,1
31741,3
31742,1
31743,1
31744,1
31745,1
31746,1
31747,3
31748,1
31749,1
31750,2
31751,1
31752,1
31753,1
31754,1
31755,1
31756,1
31757,1
31758,1
31759,2
31760,3
31761,2
31762,2
31763,2
31764,2
31765,1
31766,1
31767,1
31768,1
31769,2
31770,3
31771,2
31772,1
31773,2
31774,3
31775,3
31776,1
31777,3
31778,3
31779,2
31780,2
31781,3
31782,3
31783,3
31784,2
31785,2
31786,3
31787,1
31788,1
31789,2
31790,1
31791,1
31792,1
31793,1
31794,1
31795,1
31796,1
31797,1
31798,3
31799,3
31800,1
31801,3
31802,2
31803,1
31804,1
31805,3
31806,1
31807,1
31808,1
31809,1
31810,1
31811,1
31812,3
31813,2
31814,1
31815,3
31816,1
31817,1
31818,1
31819,1
31820,2
31821,3
31822,2
31823,1
31824,1
31825,3
31826,2
31827,2
31828,2
31829,1
31830,2
31831,2
31832,2
31833,1
31834,1
31835,1
31836,2
31837,1
31838,2
31839,2
31840,3
31841,3
31842,1
31843,2
31844,2
31845,2
31846,1
31847,1
31848,3
31849,1
31850,3
31851,3
31852,2
31853,2
31854,1
31855,2
31856,1
31857,1
31858,1
31859,1
31860,1
31861,1
31862,1
31863,3
31864,3
31865,1
31866,1
31867,1
31868,1
31869,1
31870,1
31871,1
31872,1
31873,1
31874,1
31875,2
31876,2
31877,1
31878,3
31879,3
31880,1
31881,2
31882,1
31883,1
31884,1
31885,1
31886,1
31887,1
31888,1
31889,1
31890,1
31891,1
31892,3
31893,2
31894,1
31895,1
31896,1
31897,1
31898,2
31899,3
31900,1
31901,1
31902,1
31903,1
31904,1
31905,3
31906,2
31907,1
31908,1
31909,1
31910,1
31911,1
31912,1
31913,2
31914,1
31915,3
31916,1
31917,1
31918,2
31919,2
31920,1
31921,2
31922,1
31923,1
31924,1
31925,3
31926,2
31927,3
31928,3
31929,3
31930,3
31931,3
31932,3
31933,2
31934,3
31935,2
31936,3
31937,3
31938,1
31939,1
31940,1
31941,2
31942,1
31943,3
31944,2
31945,1
31946,1
31947,1
31948,3
31949,1
31950,2
31951,3
31952,2
31953,1
31954,3
31955,3
31956,1
31957,1
31958,1
31959,3
31960,2
31961,1
31962,1
31963,3
31964,1
31965,1
31966,1
31967,1
31968,1
31969,3
31970,2
31971,2
31972,3
31973,3
31974,1
31975,1
31976,1
31977,1
31978,1
31979,3
31980,1
31981,1
31982,1
31983,1
31984,3
31985,1
31986,1
31987,1
31988,1
31989,1
31990,3
31991,3
31992,1
31993,1
31994,1
31995,1
31996,1
31997,1
31998,1
31999,1
32000,1
32001,1
32002,2
32003,1
32004,1
32005,1
32006,1
32007,1
32008,1
32009,1
32010,3
32011,1
32012,3
32013,1
32014,1
32015,1
32016,1
32017,1
32018,1
32019,1
32020,1
32021,1
32022,1
32023,3
32024,1
32025,1
32026,1
32027,1
32028,3
32029,1
32030,1
32031,3
32032,3
32033,1
32034,1
32035,1
32036,3
32037,3
32038,3
32039,2
32040,1
32041,1
32042,2
32043,1
32044,1
32045,1
32046,3
32047,3
32048,2
32049,2
32050,2
32051,2
32052,3
32053,2
32054,1
32055,3
32056,3
32057,1
32058,1
32059,1
32060,1
32061,1
32062,1
32063,1
32064,3
32065,2
32066,1
32067,1
32068,1
32069,1
32070,1
32071,1
32072,1
32073,1
32074,1
32075,3
32076,1
32077,3
32078,3
32079,1
32080,1
32081,1
32082,2
32083,1
32084,1
32085,3
32086,1
32087,1
32088,1
32089,1
32090,3
32091,2
32092,3
32093,3
32094,1
32095,1
32096,2
32097,1
32098,1
32099,1
32100,1
32101,1
32102,2
32103,2
32104,3
32105,1
32106,1
32107,2
32108,1
32109,1
32110,3
32111,3
32112,1
32113,2
32114,1
32115,3
32116,3
32117,1
32118,3
32119,1
32120,2
32121,1
32122,1
32123,3
32124,1
32125,1
32126,3
32127,1
32128,2
32129,3
32130,2
32131,2
32132,3
32133,1
32134,3
32135,1
32136,1
32137,1
32138,2
32139,1
32140,1
32141,1
32142,3
32143,3
32144,2
32145,3
32146,1
32147,1
32148,1
32149,1
32150,3
32151,1
32152,1
32153,1
32154,1
32155,1
32156,1
32157,1
32158,1
32159,1
32160,1
32161,1
32162,1
32163,3
32164,2
32165,3
32166,2
32167,3
32168,3
32169,3
32170,3
32171,3
32172,3
32173,1
32174,1
32175,2
32176,1
32177,3
32178,1
32179,2
32180,3
32181,3
32182,1
32183,3
32184,3
32185,2
32186,1
32187,2
32188,3
32189,3
32190,2
32191,2
32192,1
32193,1
32194,1
32195,1
32196,1
32197,1
32198,1
32199,1
32200,3
32201,3
32202,2
32203,1
32204,2
32205,2
32206,3
32207,2
32208,2
32209,1
32210,2
32211,2
32212,1
32213,3
32214,1
32215,1
32216,1
32217,1
32218,1
32219,3
32220,1
32221,2
32222,1
32223,1
32224,1
32225,3
32226,1
32227,1
32228,2
32229,3
32230,1
32231,1
32232,3
32233,1
32234,1
32235,3
32236,3
32237,1
32238,1
32239,1
32240,1
32241,1
32242,1
32243,3
32244,1
32245,1
32246,1
32247,1
32248,1
32249,3
32250,1
32251,1
32252,1
32253,1
32254,1
32255,1
32256,3
32257,3
32258,2
32259,3
32260,2
32261,1
32262,1
32263,3
32264,3
32265,3
32266,2
32267,1
32268,1
32269,1
32270,1
32271,1
32272,3
32273,3
32274,3
32275,3
32276,2
32277,2
32278,3
32279,3
32280,3
32281,1
32282,2
32283,1
32284,2
32285,3
32286,1
32287,1
32288,1
32289,1
32290,1
32291,1
32292,1
32293,1
32294,1
32295,3
32296,3
32297,2
32298,2
32299,2
32300,1
32301,1
32302,2
32303,1
32304,3
32305,1
32306,3
32307,3
32308,2
32309,2
32310,2
32311,3
32312,2
32313,2
32314,1
32315,1
32316,1
32317,1
32318,1
32319,1
32320,3
32321,1
32322,1
32323,1
32324,1
32325,2
32326,1
32327,2
32328,3
32329,3
32330,2
32331,3
32332,3
32333,3
32334,2
32335,3
32336,1
32337,1
32338,3
32339,1
32340,1
32341,2
32342,3
32343,1
32344,1
32345,3
32346,2
32347,1
32348,3
32349,1
32350,1
32351,1
32352,1
32353,1
32354,1
32355,1
32356,2
32357,1
32358,2
32359,3
32360,3
32361,3
32362,1
32363,1
32364,2
32365,3
32366,1
32367,1
32368,3
32369,3
32370,1
32371,2
32372,2
32373,3
32374,2
32375,1
32376,1
32377,2
32378,2
32379,2
32380,2
32381,1
32382,1
32383,2
32384,1
32385,2
32386,3
32387,3
32388,1
32389,3
32390,1
32391,1
32392,2
32393,2
32394,1
32395,1
32396,1
32397,2
32398,1
32399,1
32400,1
32401,1
32402,1
32403,1
32404,2
32405,1
32406,1
32407,1
32408,1
32409,2
32410,3
32411,2
32412,3
32413,2
32414,1
32415,3
32416,2
32417,3
32418,2
32419,2
32420,2
32421,2
32422,1
32423,1
32424,1
32425,2
32426,2
32427,1
32428,1
32429,3
32430,2
32431,1
32432,1
32433,1
32434,1
32435,1
32436,1
32437,1
32438,2
32439,2
32440,2
32441,3
32442,2
32443,2
32444,1
32445,1
32446,1
32447,1
32448,1
32449,1
32450,2
32451,1
32452,1
32453,2
32454,3
32455,1
32456,1
32457,1
32458,1
32459,1
32460,2
32461,1
32462,1
32463,1
32464,2
32465,3
32466,1
32467,2
32468,3
32469,2
32470,2
32471,2
32472,2
32473,3
32474,3
32475,2
32476,3
32477,1
32478,3
32479,3
32480,1
32481,1
32482,2
32483,3
32484,3
32485,2
32486,3
32487,2
32488,2
32489,3
32490,1
32491,1
32492,1
32493,3
32494,1
32495,3
32496,2
32497,2
32498,1
32499,2
32500,1
32501,3
32502,1
32503,1
32504,1
32505,1
32506,1
32507,3
32508,3
32509,2
32510,2
32511,1
32512,3
32513,1
32514,1
32515,1
32516,2
32517,1
32518,1
32519,1
32520,2
32521,3
32522,2
32523,2
32524,2
32525,3
32526,3
32527,3
32528,1
32529,1
32530,2
32531,1
32532,1
32533,1
32534,2
32535,3
32536,1
32537,1
32538,1
32539,3
32540,1
32541,1
32542,1
32543,1
32544,1
32545,1
32546,1
32547,1
32548,3
32549,1
32550,1
32551,1
32552,1
32553,3
32554,1
32555,2
32556,2
32557,3
32558,1
32559,1
32560,3
32561,2
32562,3
32563,3
32564,3
32565,1
32566,1
32567,1
32568,1
32569,3
32570,1
32571,1
32572,1
32573,1
32574,1
32575,1
32576,1
32577,3
32578,1
32579,3
32580,3
32581,1
32582,2
32583,2
32584,3
32585,3
32586,1
32587,1
32588,1
32589,3
32590,3
32591,1
32592,1
32593,1
32594,1
32595,1
32596,3
32597,2
32598,3
32599,1
32600,1
32601,1
32602,2
32603,2
32604,1
32605,1
32606,1
32607,1
32608,1
32609,3
32610,1
32611,3
32612,1
32613,1
32614,1
32615,3
32616,1
32617,1
32618,1
32619,1
32620,1
32621,1
32622,1
32623,3
32624,1
32625,1
32626,1
32627,1
32628,2
32629,1
32630,1
32631,2
32632,1
32633,1
32634,1
32635,1
32636,3
32637,2
32638,2
32639,3
32640,3
32641,3
32642,3
32643,3
32644,1
32645,3
32646,1
32647,1
32648,3
32649,3
32650,2
32651,1
32652,1
32653,2
32654,2
32655,3
32656,3
32657,2
32658,3
32659,1
32660,2
32661,1
32662,1
32663,1
32664,1
32665,1
32666,3
32667,3
32668,1
32669,2
32670,3
32671,1
32672,1
32673,1
32674,2
32675,1
32676,1
32677,1
32678,1
32679,1
32680,3
32681,2
32682,1
32683,1
32684,1
32685,3
32686,3
32687,3
32688,2
32689,1
32690,1
32691,1
32692,1
32693,2
32694,1
32695,1
32696,3
32697,3
32698,2
32699,3
32700,3
32701,1
32702,1
32703,1
32704,1
32705,1
32706,1
32707,1
32708,1
32709,1
32710,3
32711,3
32712,3
32713,1
32714,1
32715,1
32716,3
32717,2
32718,3
32719,1
32720,1
32721,1
32722,1
32723,1
32724,3
32725,1
32726,2
32727,1
32728,1
32729,1
32730,2
32731,1
32732,1
32733,1
32734,2
32735,1
32736,2
32737,1
32738,1
32739,1
32740,3
32741,3
32742,2
32743,2
32744,2
32745,1
32746,2
32747,2
32748,3
32749,1
32750,2
32751,3
32752,1
32753,2
32754,1
32755,1
32756,3
32757,3
32758,1
32759,1
32760,1
32761,1
32762,3
32763,2
32764,3
32765,1
32766,2
32767,1
32768,1
32769,2
32770,2
32771,2
32772,1
32773,1
32774,1
32775,3
32776,2
32777,2
32778,1
32779,1
32780,1
32781,1
32782,3
32783,3
32784,1
32785,1
32786,1
32787,1
32788,1
32789,3
32790,3
32791,2
32792,1
32793,3
32794,3
32795,1
32796,1
32797,1
32798,1
32799,3
32800,1
32801,1
32802,1
32803,1
32804,3
32805,2
32806,1
32807,1
32808,1
32809,3
32810,3
32811,1
32812,1
32813,3
32814,1
32815,1
32816,1
32817,1
32818,1
32819,1
32820,3
32821,1
32822,1
32823,2
32824,1
32825,1
32826,2
32827,3
32828,3
32829,1
32830,1
32831,1
32832,1
32833,3
32834,1
32835,1
32836,3
32837,2
32838,2
32839,2
32840,1
32841,2
32842,1
32843,1
32844,1
32845,1
32846,1
32847,1
32848,2
32849,1
32850,1
32851,1
32852,2
32853,3
32854,3
32855,3
32856,1
32857,1
32858,2
32859,2
32860,2
32861,3
32862,1
32863,1
32864,2
32865,2
32866,3
32867,2
32868,2
32869,1
32870,1
32871,1
32872,1
32873,1
32874,3
32875,2
32876,1
32877,3
32878,3
32879,1
32880,3
32881,1
32882,3
32883,3
32884,1
32885,2
32886,1
32887,1
32888,1
32889,1
32890,1
32891,1
32892,1
32893,1
32894,1
32895,3
32896,3
32897,2
32898,1
32899,1
32900,1
32901,1
32902,1
32903,1
32904,1
32905,1
32906,1
32907,1
32908,1
32909,3
32910,1
32911,3
32912,3
32913,1
32914,3
32915,1
32916,1
32917,1
32918,3
32919,2
32920,2
32921,1
32922,1
32923,3
32924,1
32925,3
32926,1
32927,1
32928,2
32929,3
32930,1
32931,3
32932,1
32933,2
32934,1
32935,1
32936,3
32937,1
32938,2
32939,2
32940,3
32941,3
32942,1
32943,3
32944,3
32945,1
32946,2
32947,3
32948,1
32949,1
32950,2
32951,1
32952,1
32953,2
32954,3
32955,3
32956,3
32957,2
32958,3
32959,2
32960,1
32961,3
32962,1
32963,3
32964,3
32965,2
32966,2
32967,2
32968,2
32969,3
32970,3
32971,1
32972,1
32973,2
32974,2
32975,2
32976,3
32977,1
32978,1
32979,1
32980,1
32981,2
32982,2
32983,2
32984,2
32985,2
32986,1
32987,1
32988,1
32989,3
32990,1
32991,2
32992,1
32993,1
32994,1
32995,3
32996,1
32997,3
32998,1
32999,3
33000,1
33001,2
33002,1
33003,1
33004,3
33005,3
33006,3
33007,3
33008,2
33009,2
33010,2
33011,2
33012,3
33013,2
33014,2
33015,3
33016,2
33017,1
33018,2
33019,2
33020,2
33021,1
33022,3
33023,3
33024,1
33025,1
33026,3
33027,3
33028,3
33029,2
33030,2
33031,1
33032,1
33033,1
33034,1
33035,2
33036,1
33037,1
33038,3
33039,3
33040,1
33041,1
33042,2
33043,1
33044,1
33045,1
33046,1
33047,1
33048,3
33049,3
33050,1
33051,3
33052,3
33053,2
33054,3
33055,2
33056,3
33057,3
33058,3
33059,3
33060,1
33061,1
33062,1
33063,2
33064,1
33065,1
33066,1
33067,3
33068,3
33069,2
33070,1
33071,2
33072,2
33073,1
33074,1
33075,2
33076,2
33077,1
33078,1
33079,1
33080,3
33081,3
33082,2
33083,1
33084,2
33085,2
33086,1
33087,3
33088,2
33089,2
33090,2
33091,3
33092,3
33093,3
33094,3
33095,3
33096,3
33097,3
33098,1
33099,1
33100,3
33101,3
33102,1
33103,1
33104,1
33105,1
33106,1
33107,1
33108,1
33109,1
33110,1
33111,3
33112,3
33113,1
33114,1
33115,1
33116,3
33117,1
33118,1
33119,1
33120,1
33121,2
33122,3
33123,1
33124,2
33125,2
33126,1
33127,3
33128,1
33129,1
33130,3
33131,1
33132,1
33133,1
33134,3
33135,3
33136,1
33137,1
33138,1
33139,1
33140,2
33141,1
33142,1
33143,1
33144,1
33145,1
33146,1
33147,2
33148,1
33149,2
33150,2
33151,1
33152,2
33153,2
33154,2
33155,3
33156,3
33157,1
33158,1
33159,1
33160,2
33161,2
33162,2
33163,2
33164,1
33165,1
33166,1
33167,1
33168,3
33169,1
33170,1
33171,1
33172,1
33173,1
33174,1
33175,2
33176,2
33177,2
33178,2
33179,1
33180,2
33181,1
33182,1
33183,1
33184,1
33185,1
33186,1
33187,1
33188,1
33189,1
33190,1
33191,3
33192,3
33193,2
33194,3
33195,1
33196,2
33197,1
33198,1
33199,1
33200,3
33201,3
33202,1
33203,2
33204,1
33205,1
33206,1
33207,3
33208,3
33209,3
33210,1
33211,1
33212,3
33213,1
33214,1
33215,1
33216,1
33217,1
33218,1
33219,3
33220,3
33221,3
33222,3
33223,1
33224,2
33225,3
33226,2
33227,1
33228,1
33229,1
33230,1
33231,1
33232,1
33233,3
33234,1
33235,1
33236,1
33237,1
33238,1
33239,3
33240,1
33241,2
33242,3
33243,1
33244,2
33245,1
33246,2
33247,3
33248,3
33249,3
33250,1
33251,3
33252,3
33253,1
33254,2
33255,3
33256,2
33257,3
33258,3
33259,1
33260,2
33261,1
33262,1
33263,3
33264,2
33265,1
33266,1
33267,2
33268,1
33269,1
33270,1
33271,1
33272,1
33273,3
33274,3
33275,1
33276,3
33277,2
33278,1
33279,3
33280,3
33281,1
33282,2
33283,1
33284,1
33285,1
33286,1
33287,2
33288,1
33289,1
33290,3
33291,1
33292,3
33293,1
33294,1
33295,2
33296,1
33297,3
33298,3
33299,2
33300,1
33301,1
33302,1
33303,1
33304,1
33305,1
33306,1
33307,2
33308,1
33309,2
33310,3
33311,2
33312,1
33313,1
33314,1
33315,1
33316,2
33317,3
33318,1
33319,3
33320,2
33321,2
33322,1
33323,1
33324,1
33325,1
33326,1
33327,1
33328,2
33329,1
33330,1
33331,1
33332,2
33333,3
33334,3
33335,1
33336,1
33337,1
33338,1
33339,3
33340,1
33341,1
33342,1
33343,2
33344,2
33345,2
33346,3
33347,2
33348,3
33349,2
33350,3
33351,3
33352,1
33353,2
33354,3
33355,1
33356,3
33357,3
33358,1
33359,1
33360,1
33361,1
33362,1
33363,1
33364,1
33365,3
33366,1
33367,2
33368,1
33369,1
33370,1
33371,1
33372,1
33373,1
33374,3
33375,2
33376,1
33377,1
33378,1
33379,1
33380,1
33381,3
33382,3
33383,2
33384,1
33385,3
33386,2
33387,3
33388,3
33389,2
33390,1
33391,2
33392,1
33393,3
33394,1
33395,3
33396,2
33397,2
33398,1
33399,1
33400,3
33401,1
33402,1
33403,1
33404,1
33405,2
33406,2
33407,1
33408,1
33409,2
33410,1
33411,1
33412,2
33413,1
33414,1
33415,1
33416,1
33417,3
33418,2
33419,1
33420,2
33421,1
33422,3
33423,1
33424,1
33425,1
33426,1
33427,1
33428,1
33429,2
33430,3
33431,1
33432,1
33433,1
33434,2
33435,1
33436,2
33437,1
33438,3
33439,3
33440,1
33441,1
33442,1
33443,2
33444,2
33445,1
33446,1
33447,1
33448,3
33449,1
33450,1
33451,2
33452,3
33453,2
33454,1
33455,1
33456,1
33457,1
33458,1
33459,2
33460,3
33461,2
33462,2
33463,1
33464,3
33465,2
33466,2
33467,2
33468,1
33469,3
33470,1
33471,1
33472,2
33473,3
33474,3
33475,3
33476,3
33477,1
33478,3
33479,3
33480,1
33481,1
33482,1
33483,1
33484,2
33485,3
33486,2
33487,3
33488,2
33489,2
33490,2
33491,2
33492,3
33493,3
33494,1
33495,1
33496,2
33497,1
33498,1
33499,2
33500,3
33501,3
33502,3
33503,2
33504,2
33505,3
33506,2
33507,2
33508,2
33509,2
33510,1
33511,3
33512,1
33513,1
33514,1
33515,1
33516,1
33517,3
33518,1
33519,1
33520,2
33521,2
33522,1
33523,3
33524,3
33525,3
33526,2
33527,2
33528,2
33529,1
33530,1
33531,2
33532,1
33533,1
33534,2
33535,3
33536,3
33537,1
33538,3
33539,1
33540,1
33541,1
33542,1
33543,1
33544,1
33545,1
33546,1
33547,1
33548,1
33549,1
33550,1
33551,1
33552,2
33553,2
33554,3
33555,3
33556,2
33557,3
33558,3
33559,2
33560,2
33561,1
33562,1
33563,1
33564,1
33565,1
33566,3
33567,1
33568,2
33569,2
33570,3
33571,3
33572,3
33573,2
33574,2
33575,1
33576,2
33577,3
33578,1
33579,1
33580,1
33581,3
33582,3
33583,1
33584,1
33585,1
33586,3
33587,1
33588,2
33589,2
33590,1
33591,1
33592,1
33593,3
33594,1
33595,1
33596,1
33597,1
33598,2
33599,1
33600,1
33601,1
33602,1
33603,1
33604,1
33605,1
33606,1
33607,2
33608,1
33609,2
33610,3
33611,3
33612,3
33613,3
33614,3
33615,3
33616,1
33617,1
33618,1
33619,1
33620,3
33621,1
33622,3
33623,1
33624,3
33625,3
33626,1
33627,3
33628,1
33629,1
33630,1
33631,2
33632,3
33633,1
33634,1
33635,1
33636,3
33637,1
33638,3
33639,3
33640,1
33641,1
33642,1
33643,1
33644,2
33645,2
33646,2
33647,3
33648,3
33649,3
33650,3
33651,1
33652,1
33653,3
33654,1
33655,2
33656,1
33657,1
33658,3
33659,1
33660,1
33661,2
33662,1
33663,1
33664,1
33665,1
33666,1
33667,1
33668,1
33669,3
33670,2
33671,2
33672,1
33673,1
33674,1
33675,1
33676,2
33677,1
33678,2
33679,1
33680,1
33681,1
33682,3
33683,3
33684,1
33685,2
33686,1
33687,1
33688,1
33689,1
33690,3
33691,2
33692,3
33693,1
33694,2
33695,2
33696,1
33697,1
33698,3
33699,3
33700,3
33701,3
33702,3
33703,1
33704,2
33705,2
33706,1
33707,2
33708,3
33709,1
33710,3
33711,3
33712,1
33713,3
33714,1
33715,3
33716,2
33717,3
33718,1
33719,1
33720,1
33721,3
33722,2
33723,2
33724,3
33725,3
33726,3
33727,2
33728,3
33729,1
33730,1
33731,2
33732,3
33733,1
33734,1
33735,1
33736,2
33737,3
33738,1
33739,1
33740,1
33741,1
33742,1
33743,2
33744,1
33745,3
33746,2
33747,1
33748,2
33749,1
33750,1
33751,2
33752,1
33753,1
33754,1
33755,1
33756,1
33757,3
33758,1
33759,3
33760,1
33761,2
33762,2
33763,3
33764,3
33765,1
33766,2
33767,2
33768,2
33769,2
33770,1
33771,3
33772,3
33773,2
33774,1
33775,1
33776,1
33777,3
33778,3
33779,1
33780,1
33781,3
33782,3
33783,1
33784,2
33785,1
33786,1
33787,3
33788,1
33789,1
33790,3
33791,3
33792,1
33793,1
33794,1
33795,1
33796,3
33797,1
33798,1
33799,1
33800,3
33801,3
33802,3
33803,3
33804,2
33805,3
33806,1
33807,1
33808,1
33809,2
33810,1
33811,2
33812,1
33813,3
33814,1
33815,1
33816,2
33817,2
33818,2
33819,1
33820,3
33821,2
33822,1
33823,1
33824,1
33825,1
33826,1
33827,1
33828,1
33829,2
33830,3
33831,3
33832,2
33833,2
33834,1
33835,1
33836,1
33837,1
33838,2
33839,1
33840,2
33841,2
33842,1
33843,1
33844,3
33845,2
33846,1
33847,1
33848,3
33849,3
33850,3
33851,1
33852,2
33853,1
33854,1
33855,1
33856,3
33857,2
33858,1
33859,1
33860,1
33861,1
33862,1
33863,2
33864,3
33865,2
33866,1
33867,1
33868,1
33869,3
33870,2
33871,2
33872,2
33873,2
33874,1
33875,1
33876,3
33877,1
33878,2
33879,1
33880,3
33881,1
33882,2
33883,1
33884,3
33885,2
33886,2
33887,3
33888,3
33889,1
33890,3
33891,3
33892,3
33893,3
33894,3
33895,3
33896,3
33897,1
33898,1
33899,1
33900,1
33901,3
33902,2
33903,2
33904,1
33905,1
33906,1
33907,2
33908,3
33909,2
33910,1
33911,1
33912,1
33913,1
33914,1
33915,3
33916,3
33917,3
33918,1
33919,3
33920,1
33921,1
33922,1
33923,1
33924,1
33925,3
33926,2
33927,3
33928,2
33929,2
33930,1
33931,3
33932,1
33933,1
33934,3
33935,2
33936,3
33937,3
33938,1
33939,3
33940,1
33941,2
33942,1
33943,2
33944,3
33945,3
33946,1
33947,2
33948,2
33949,3
33950,3
33951,1
33952,1
33953,1
33954,3
33955,1
33956,1
33957,3
33958,2
33959,1
33960,1
33961,3
33962,2
33963,3
33964,2
33965,1
33966,1
33967,1
33968,3
33969,1
33970,2
33971,1
33972,3
33973,1
33974,1
33975,2
33976,2
33977,2
33978,3
33979,2
33980,1
33981,1
33982,2
33983,3
33984,3
33985,1
33986,1
33987,1
33988,2
33989,2
33990,3
33991,1
33992,1
33993,1
33994,1
33995,3
33996,1
33997,1
33998,1
33999,1
34000,1
34001,3
34002,3
34003,1
34004,2
34005,3
34006,1
34007,1
34008,1
34009,1
34010,1
34011,3
34012,2
34013,1
34014,1
34015,3
34016,1
34017,1
34018,3
34019,1
34020,3
34021,3
34022,3
34023,2
34024,1
34025,2
34026,3
34027,2
34028,2
34029,3
34030,1
34031,3
34032,3
34033,3
34034,3
34035,1
34036,1
34037,2
34038,2
34039,2
34040,3
34041,3
34042,1
34043,1
34044,1
34045,1
34046,1
34047,1
