,class
30062,QSO
30063,QSO
30064,STAR
30065,STAR
30066,GALAXY
30067,STAR
30068,QSO
30069,GALAXY
30070,GALAXY
30071,GALAXY
30072,QSO
30073,STAR
30074,STAR
30075,QSO
30076,GALAXY
30077,GALAXY
30078,QSO
30079,GALAXY
30080,GALAXY
30081,GALAXY
30082,QSO
30083,QSO
30084,QSO
30085,QSO
30086,QSO
30087,GALAXY
30088,GALAXY
30089,GALAXY
30090,GALAXY
30091,STAR
30092,GALAXY
30093,GALAXY
30094,GALAXY
30095,GALAXY
30096,GALAXY
30097,GALAXY
30098,GALAXY
30099,GALAXY
30100,STAR
30101,STAR
30102,QSO
30103,GALAXY
30104,GALAXY
30105,QSO
30106,STAR
30107,GALAXY
30108,GALAXY
30109,GALAXY
30110,GALAXY
30111,QSO
30112,QSO
30113,GALAXY
30114,GALAXY
30115,GALAXY
30116,QSO
30117,GALAXY
30118,STAR
30119,GALAXY
30120,GALAXY
30121,GALAXY
30122,GALAXY
30123,GALAXY
30124,GALAXY
30125,STAR
30126,QSO
30127,GALAXY
30128,STAR
30129,STAR
30130,QSO
30131,QSO
30132,GALAXY
30133,QSO
30134,QSO
30135,QSO
30136,STAR
30137,STAR
30138,GALAXY
30139,GALAXY
30140,GALAXY
30141,QSO
30142,STAR
30143,QSO
30144,GALAXY
30145,GALAXY
30146,QSO
30147,GALAXY
30148,QSO
30149,QSO
30150,GALAXY
30151,GALAXY
30152,GALAXY
30153,QSO
30154,GALAXY
30155,QSO
30156,GALAXY
30157,GALAXY
30158,STAR
30159,QSO
30160,GALAXY
30161,GALAXY
30162,GALAXY
30163,GALAXY
30164,QSO
30165,STAR
30166,QSO
30167,QSO
30168,STAR
30169,QSO
30170,GALAXY
30171,GALAXY
30172,QSO
30173,QSO
30174,QSO
30175,QSO
30176,QSO
30177,STAR
30178,QSO
30179,STAR
30180,STAR
30181,STAR
30182,STAR
30183,QSO
30184,QSO
30185,QSO
30186,GALAXY
30187,QSO
30188,QSO
30189,GALAXY
30190,GALAXY
30191,GALAXY
30192,GALAXY
30193,STAR
30194,GALAXY
30195,STAR
30196,GALAXY
30197,GALAXY
30198,QSO
30199,GALAXY
30200,QSO
30201,GALAXY
30202,GALAXY
30203,STAR
30204,STAR
30205,GALAXY
30206,GALAXY
30207,GALAXY
30208,QSO
30209,GALAXY
30210,GALAXY
30211,QSO
30212,QSO
30213,QSO
30214,GALAXY
30215,GALAXY
30216,QSO
30217,GALAXY
30218,GALAXY
30219,GALAXY
30220,GALAXY
30221,GALAXY
30222,GALAXY
30223,GALAXY
30224,QSO
30225,GALAXY
30226,GALAXY
30227,GALAXY
30228,STAR
30229,QSO
30230,QSO
30231,GALAXY
30232,GALAXY
30233,GALAXY
30234,GALAXY
30235,GALAXY
30236,GALAXY
30237,GALAXY
30238,QSO
30239,GALAXY
30240,GALAXY
30241,GALAXY
30242,GALAXY
30243,QSO
30244,QSO
30245,STAR
30246,STAR
30247,QSO
30248,QSO
30249,STAR
30250,STAR
30251,GALAXY
30252,GALAXY
30253,GALAXY
30254,GALAXY
30255,GALAXY
30256,GALAXY
30257,GALAXY
30258,GALAXY
30259,STAR
30260,GALAXY
30261,GALAXY
30262,GALAXY
30263,GALAXY
30264,GALAXY
30265,STAR
30266,QSO
30267,QSO
30268,STAR
30269,STAR
30270,STAR
30271,QSO
30272,GALAXY
30273,QSO
30274,STAR
30275,QSO
30276,GALAXY
30277,GALAXY
30278,QSO
30279,STAR
30280,GALAXY
30281,GALAXY
30282,GALAXY
30283,GALAXY
30284,GALAXY
30285,GALAXY
30286,GALAXY
30287,QSO
30288,GALAXY
30289,GALAXY
30290,GALAXY
30291,GALAXY
30292,GALAXY
30293,GALAXY
30294,QSO
30295,GALAXY
30296,GALAXY
30297,GALAXY
30298,GALAXY
30299,QSO
30300,QSO
30301,GALAXY
30302,GALAXY
30303,GALAXY
30304,GALAXY
30305,GALAXY
30306,GALAXY
30307,GALAXY
30308,GALAXY
30309,GALAXY
30310,QSO
30311,GALAXY
30312,STAR
30313,GALAXY
30314,GALAXY
30315,GALAXY
30316,GALAXY
30317,GALAXY
30318,GALAXY
30319,GALAXY
30320,GALAXY
30321,GALAXY
30322,QSO
30323,GALAXY
30324,GALAXY
30325,GALAXY
30326,GALAXY
30327,GALAXY
30328,QSO
30329,GALAXY
30330,STAR
30331,GALAXY
30332,GALAXY
30333,GALAXY
30334,GALAXY
30335,QSO
30336,GALAXY
30337,GALAXY
30338,STAR
30339,GALAXY
30340,GALAXY
30341,GALAXY
30342,GALAXY
30343,GALAXY
30344,GALAXY
30345,GALAXY
30346,STAR
30347,GALAXY
30348,QSO
30349,QSO
30350,GALAXY
30351,GALAXY
30352,GALAXY
30353,GALAXY
30354,GALAXY
30355,GALAXY
30356,GALAXY
30357,GALAXY
30358,GALAXY
30359,GALAXY
30360,GALAXY
30361,GALAXY
30362,GALAXY
30363,GALAXY
30364,QSO
30365,GALAXY
30366,GALAXY
30367,GALAXY
30368,GALAXY
30369,QSO
30370,QSO
30371,STAR
30372,GALAXY
30373,GALAXY
30374,GALAXY
30375,GALAXY
30376,GALAXY
30377,GALAXY
30378,GALAXY
30379,GALAXY
30380,GALAXY
30381,GALAXY
30382,STAR
30383,GALAXY
30384,GALAXY
30385,GALAXY
30386,QSO
30387,QSO
30388,GALAXY
30389,QSO
30390,QSO
30391,GALAXY
30392,QSO
30393,QSO
30394,GALAXY
30395,GALAXY
30396,GALAXY
30397,GALAXY
30398,STAR
30399,QSO
30400,GALAXY
30401,STAR
30402,STAR
30403,STAR
30404,STAR
30405,GALAXY
30406,GALAXY
30407,GALAXY
30408,GALAXY
30409,GALAXY
30410,STAR
30411,STAR
30412,GALAXY
30413,GALAXY
30414,STAR
30415,GALAXY
30416,STAR
30417,GALAXY
30418,GALAXY
30419,GALAXY
30420,GALAXY
30421,GALAXY
30422,QSO
30423,QSO
30424,QSO
30425,QSO
30426,GALAXY
30427,GALAXY
30428,STAR
30429,STAR
30430,GALAXY
30431,QSO
30432,GALAXY
30433,GALAXY
30434,GALAXY
30435,GALAXY
30436,GALAXY
30437,GALAXY
30438,GALAXY
30439,STAR
30440,GALAXY
30441,GALAXY
30442,GALAXY
30443,GALAXY
30444,GALAXY
30445,QSO
30446,QSO
30447,GALAXY
30448,GALAXY
30449,GALAXY
30450,STAR
30451,GALAXY
30452,GALAXY
30453,GALAXY
30454,GALAXY
30455,QSO
30456,QSO
30457,GALAXY
30458,GALAXY
30459,STAR
30460,GALAXY
30461,QSO
30462,GALAXY
30463,STAR
30464,GALAXY
30465,GALAXY
30466,GALAXY
30467,GALAXY
30468,STAR
30469,GALAXY
30470,STAR
30471,QSO
30472,STAR
30473,STAR
30474,QSO
30475,GALAXY
30476,GALAXY
30477,GALAXY
30478,STAR
30479,GALAXY
30480,GALAXY
30481,GALAXY
30482,GALAXY
30483,GALAXY
30484,GALAXY
30485,GALAXY
30486,QSO
30487,GALAXY
30488,GALAXY
30489,GALAXY
30490,STAR
30491,GALAXY
30492,STAR
30493,STAR
30494,STAR
30495,GALAXY
30496,STAR
30497,STAR
30498,STAR
30499,STAR
30500,GALAXY
30501,GALAXY
30502,QSO
30503,GALAXY
30504,QSO
30505,GALAXY
30506,GALAXY
30507,GALAXY
30508,GALAXY
30509,GALAXY
30510,STAR
30511,GALAXY
30512,GALAXY
30513,GALAXY
30514,GALAXY
30515,QSO
30516,QSO
30517,QSO
30518,STAR
30519,STAR
30520,GALAXY
30521,GALAXY
30522,QSO
30523,STAR
30524,STAR
30525,QSO
30526,GALAXY
30527,GALAXY
30528,GALAXY
30529,STAR
30530,STAR
30531,GALAXY
30532,GALAXY
30533,GALAXY
30534,QSO
30535,QSO
30536,QSO
30537,GALAXY
30538,STAR
30539,STAR
30540,GALAXY
30541,QSO
30542,QSO
30543,GALAXY
30544,GALAXY
30545,GALAXY
30546,STAR
30547,GALAXY
30548,GALAXY
30549,GALAXY
30550,STAR
30551,GALAXY
30552,STAR
30553,STAR
30554,STAR
30555,STAR
30556,GALAXY
30557,GALAXY
30558,GALAXY
30559,GALAXY
30560,STAR
30561,STAR
30562,QSO
30563,STAR
30564,GALAXY
30565,GALAXY
30566,GALAXY
30567,GALAXY
30568,GALAXY
30569,GALAXY
30570,STAR
30571,GALAXY
30572,GALAXY
30573,QSO
30574,STAR
30575,GALAXY
30576,STAR
30577,GALAXY
30578,GALAXY
30579,GALAXY
30580,STAR
30581,GALAXY
30582,GALAXY
30583,STAR
30584,STAR
30585,GALAXY
30586,QSO
30587,GALAXY
30588,GALAXY
30589,GALAXY
30590,GALAXY
30591,GALAXY
30592,QSO
30593,GALAXY
30594,QSO
30595,GALAXY
30596,GALAXY
30597,QSO
30598,QSO
30599,GALAXY
30600,GALAXY
30601,GALAXY
30602,GALAXY
30603,GALAXY
30604,GALAXY
30605,QSO
30606,STAR
30607,STAR
30608,STAR
30609,QSO
30610,QSO
30611,STAR
30612,QSO
30613,QSO
30614,QSO
30615,STAR
30616,QSO
30617,GALAXY
30618,GALAXY
30619,GALAXY
30620,STAR
30621,GALAXY
30622,GALAXY
30623,GALAXY
30624,GALAXY
30625,STAR
30626,QSO
30627,GALAXY
30628,STAR
30629,STAR
30630,GALAXY
30631,GALAXY
30632,GALAXY
30633,GALAXY
30634,QSO
30635,GALAXY
30636,STAR
30637,GALAXY
30638,GALAXY
30639,STAR
30640,STAR
30641,GALAXY
30642,QSO
30643,GALAXY
30644,GALAXY
30645,GALAXY
30646,GALAXY
30647,QSO
30648,QSO
30649,GALAXY
30650,GALAXY
30651,QSO
30652,GALAXY
30653,GALAXY
30654,GALAXY
30655,STAR
30656,STAR
30657,QSO
30658,STAR
30659,STAR
30660,STAR
30661,GALAXY
30662,GALAXY
30663,GALAXY
30664,GALAXY
30665,STAR
30666,STAR
30667,GALAXY
30668,GALAXY
30669,GALAXY
30670,GALAXY
30671,GALAXY
30672,GALAXY
30673,GALAXY
30674,GALAXY
30675,GALAXY
30676,GALAXY
30677,GALAXY
30678,QSO
30679,STAR
30680,STAR
30681,QSO
30682,STAR
30683,QSO
30684,QSO
30685,GALAXY
30686,GALAXY
30687,GALAXY
30688,GALAXY
30689,GALAXY
30690,GALAXY
30691,STAR
30692,QSO
30693,GALAXY
30694,QSO
30695,GALAXY
30696,GALAXY
30697,QSO
30698,GALAXY
30699,GALAXY
30700,GALAXY
30701,QSO
30702,GALAXY
30703,GALAXY
30704,GALAXY
30705,QSO
30706,QSO
30707,GALAXY
30708,QSO
30709,QSO
30710,STAR
30711,QSO
30712,STAR
30713,GALAXY
30714,GALAXY
30715,GALAXY
30716,STAR
30717,STAR
30718,STAR
30719,QSO
30720,GALAXY
30721,STAR
30722,QSO
30723,STAR
30724,GALAXY
30725,GALAXY
30726,STAR
30727,STAR
30728,GALAXY
30729,GALAXY
30730,QSO
30731,GALAXY
30732,GALAXY
30733,GALAXY
30734,QSO
30735,GALAXY
30736,GALAXY
30737,GALAXY
30738,QSO
30739,GALAXY
30740,GALAXY
30741,GALAXY
30742,GALAXY
30743,GALAXY
30744,GALAXY
30745,GALAXY
30746,GALAXY
30747,STAR
30748,GALAXY
30749,GALAXY
30750,GALAXY
30751,GALAXY
30752,GALAXY
30753,STAR
30754,STAR
30755,QSO
30756,QSO
30757,GALAXY
30758,GALAXY
30759,STAR
30760,GALAXY
30761,GALAXY
30762,QSO
30763,STAR
30764,QSO
30765,QSO
30766,STAR
30767,GALAXY
30768,QSO
30769,QSO
30770,GALAXY
30771,GALAXY
30772,GALAXY
30773,GALAXY
30774,GALAXY
30775,GALAXY
30776,QSO
30777,QSO
30778,QSO
30779,GALAXY
30780,GALAXY
30781,GALAXY
30782,STAR
30783,STAR
30784,GALAXY
30785,GALAXY
30786,GALAXY
30787,GALAXY
30788,GALAXY
30789,GALAXY
30790,QSO
30791,STAR
30792,STAR
30793,QSO
30794,QSO
30795,QSO
30796,QSO
30797,GALAXY
30798,GALAXY
30799,QSO
30800,STAR
30801,STAR
30802,STAR
30803,GALAXY
30804,STAR
30805,GALAXY
30806,GALAXY
30807,QSO
30808,GALAXY
30809,GALAXY
30810,QSO
30811,GALAXY
30812,STAR
30813,STAR
30814,QSO
30815,GALAXY
30816,GALAXY
30817,STAR
30818,GALAXY
30819,GALAXY
30820,GALAXY
30821,GALAXY
30822,GALAXY
30823,QSO
30824,QSO
30825,QSO
30826,QSO
30827,STAR
30828,GALAXY
30829,GALAXY
30830,QSO
30831,STAR
30832,STAR
30833,STAR
30834,GALAXY
30835,STAR
30836,STAR
30837,GALAXY
30838,GALAXY
30839,GALAXY
30840,GALAXY
30841,GALAXY
30842,GALAXY
30843,GALAXY
30844,STAR
30845,GALAXY
30846,STAR
30847,GALAXY
30848,GALAXY
30849,STAR
30850,STAR
30851,GALAXY
30852,GALAXY
30853,GALAXY
30854,GALAXY
30855,QSO
30856,GALAXY
30857,GALAXY
30858,GALAXY
30859,GALAXY
30860,GALAXY
30861,GALAXY
30862,GALAXY
30863,STAR
30864,GALAXY
30865,STAR
30866,GALAXY
30867,GALAXY
30868,QSO
30869,QSO
30870,STAR
30871,STAR
30872,QSO
30873,GALAXY
30874,GALAXY
30875,GALAXY
30876,GALAXY
30877,QSO
30878,QSO
30879,STAR
30880,QSO
30881,QSO
30882,GALAXY
30883,GALAXY
30884,QSO
30885,QSO
30886,QSO
30887,QSO
30888,STAR
30889,STAR
30890,QSO
30891,QSO
30892,STAR
30893,GALAXY
30894,GALAXY
30895,GALAXY
30896,GALAXY
30897,GALAXY
30898,GALAXY
30899,GALAXY
30900,STAR
30901,GALAXY
30902,GALAXY
30903,GALAXY
30904,QSO
30905,GALAXY
30906,GALAXY
30907,GALAXY
30908,STAR
30909,GALAXY
30910,STAR
30911,STAR
30912,GALAXY
30913,STAR
30914,STAR
30915,GALAXY
30916,GALAXY
30917,QSO
30918,GALAXY
30919,GALAXY
30920,GALAXY
30921,STAR
30922,QSO
30923,QSO
30924,STAR
30925,QSO
30926,STAR
30927,GALAXY
30928,GALAXY
30929,STAR
30930,QSO
30931,STAR
30932,QSO
30933,QSO
30934,STAR
30935,GALAXY
30936,GALAXY
30937,STAR
30938,STAR
30939,STAR
30940,GALAXY
30941,QSO
30942,QSO
30943,GALAXY
30944,GALAXY
30945,GALAXY
30946,GALAXY
30947,GALAXY
30948,GALAXY
30949,GALAXY
30950,GALAXY
30951,GALAXY
30952,GALAXY
30953,GALAXY
30954,GALAXY
30955,GALAXY
30956,GALAXY
30957,QSO
30958,GALAXY
30959,GALAXY
30960,QSO
30961,QSO
30962,QSO
30963,GALAXY
30964,GALAXY
30965,GALAXY
30966,STAR
30967,GALAXY
30968,STAR
30969,GALAXY
30970,GALAXY
30971,GALAXY
30972,GALAXY
30973,STAR
30974,STAR
30975,QSO
30976,QSO
30977,GALAXY
30978,STAR
30979,GALAXY
30980,STAR
30981,GALAXY
30982,GALAXY
30983,STAR
30984,QSO
30985,QSO
30986,STAR
30987,STAR
30988,GALAXY
30989,GALAXY
30990,GALAXY
30991,GALAXY
30992,QSO
30993,GALAXY
30994,GALAXY
30995,GALAXY
30996,GALAXY
30997,QSO
30998,GALAXY
30999,GALAXY
31000,GALAXY
31001,STAR
31002,GALAXY
31003,GALAXY
31004,GALAXY
31005,GALAXY
31006,GALAXY
31007,GALAXY
31008,GALAXY
31009,GALAXY
31010,GALAXY
31011,STAR
31012,STAR
31013,STAR
31014,GALAXY
31015,GALAXY
31016,GALAXY
31017,QSO
31018,STAR
31019,GALAXY
31020,GALAXY
31021,STAR
31022,STAR
31023,QSO
31024,GALAXY
31025,GALAXY
31026,GALAXY
31027,QSO
31028,GALAXY
31029,GALAXY
31030,GALAXY
31031,GALAXY
31032,GALAXY
31033,QSO
31034,STAR
31035,GALAXY
31036,STAR
31037,GALAXY
31038,GALAXY
31039,GALAXY
31040,GALAXY
31041,GALAXY
31042,QSO
31043,GALAXY
31044,GALAXY
31045,STAR
31046,STAR
31047,STAR
31048,GALAXY
31049,GALAXY
31050,GALAXY
31051,QSO
31052,QSO
31053,QSO
31054,GALAXY
31055,QSO
31056,GALAXY
31057,GALAXY
31058,GALAXY
31059,GALAXY
31060,GALAXY
31061,STAR
31062,QSO
31063,GALAXY
31064,GALAXY
31065,GALAXY
31066,STAR
31067,GALAXY
31068,QSO
31069,QSO
31070,QSO
31071,GALAXY
31072,GALAXY
31073,GALAXY
31074,STAR
31075,QSO
31076,QSO
31077,QSO
31078,QSO
31079,QSO
31080,GALAXY
31081,STAR
31082,QSO
31083,QSO
31084,STAR
31085,STAR
31086,GALAXY
31087,GALAXY
31088,GALAXY
31089,GALAXY
31090,GALAXY
31091,GALAXY
31092,STAR
31093,GALAXY
31094,GALAXY
31095,STAR
31096,STAR
31097,STAR
31098,STAR
31099,STAR
31100,QSO
31101,GALAXY
31102,QSO
31103,GALAXY
31104,STAR
31105,GALAXY
31106,GALAXY
31107,GALAXY
31108,STAR
31109,GALAXY
31110,GALAXY
31111,STAR
31112,STAR
31113,GALAXY
31114,QSO
31115,GALAXY
31116,GALAXY
31117,GALAXY
31118,GALAXY
31119,QSO
31120,GALAXY
31121,STAR
31122,GALAXY
31123,QSO
31124,GALAXY
31125,GALAXY
31126,GALAXY
31127,GALAXY
31128,GALAXY
31129,QSO
31130,QSO
31131,STAR
31132,GALAXY
31133,STAR
31134,GALAXY
31135,GALAXY
31136,GALAXY
31137,STAR
31138,STAR
31139,STAR
31140,GALAXY
31141,STAR
31142,GALAXY
31143,GALAXY
31144,GALAXY
31145,GALAXY
31146,QSO
31147,QSO
31148,GALAXY
31149,GALAXY
31150,QSO
31151,QSO
31152,QSO
31153,GALAXY
31154,GALAXY
31155,GALAXY
31156,QSO
31157,GALAXY
31158,STAR
31159,GALAXY
31160,GALAXY
31161,GALAXY
31162,GALAXY
31163,GALAXY
31164,GALAXY
31165,GALAXY
31166,QSO
31167,QSO
31168,GALAXY
31169,GALAXY
31170,QSO
31171,GALAXY
31172,GALAXY
31173,GALAXY
31174,GALAXY
31175,QSO
31176,QSO
31177,STAR
31178,GALAXY
31179,GALAXY
31180,GALAXY
31181,GALAXY
31182,GALAXY
31183,QSO
31184,QSO
31185,QSO
31186,QSO
31187,STAR
31188,QSO
31189,GALAXY
31190,GALAXY
31191,GALAXY
31192,GALAXY
31193,GALAXY
31194,GALAXY
31195,QSO
31196,QSO
31197,QSO
31198,STAR
31199,STAR
31200,STAR
31201,STAR
31202,GALAXY
31203,QSO
31204,GALAXY
31205,GALAXY
31206,GALAXY
31207,GALAXY
31208,GALAXY
31209,GALAXY
31210,GALAXY
31211,QSO
31212,GALAXY
31213,QSO
31214,STAR
31215,GALAXY
31216,GALAXY
31217,GALAXY
31218,GALAXY
31219,QSO
31220,QSO
31221,STAR
31222,STAR
31223,GALAXY
31224,STAR
31225,GALAXY
31226,GALAXY
31227,QSO
31228,GALAXY
31229,GALAXY
31230,QSO
31231,STAR
31232,GALAXY
31233,GALAXY
31234,GALAXY
31235,GALAXY
31236,GALAXY
31237,QSO
31238,STAR
31239,STAR
31240,STAR
31241,GALAXY
31242,GALAXY
31243,GALAXY
31244,GALAXY
31245,GALAXY
31246,GALAXY
31247,GALAXY
31248,STAR
31249,GALAXY
31250,GALAXY
31251,QSO
31252,STAR
31253,STAR
31254,STAR
31255,GALAXY
31256,STAR
31257,GALAXY
31258,GALAXY
31259,STAR
31260,GALAXY
31261,GALAXY
31262,STAR
31263,GALAXY
31264,QSO
31265,GALAXY
31266,GALAXY
31267,GALAXY
31268,GALAXY
31269,GALAXY
31270,QSO
31271,QSO
31272,STAR
31273,GALAXY
31274,GALAXY
31275,STAR
31276,GALAXY
31277,GALAXY
31278,STAR
31279,STAR
31280,QSO
31281,STAR
31282,QSO
31283,GALAXY
31284,GALAXY
31285,STAR
31286,GALAXY
31287,GALAXY
31288,QSO
31289,STAR
31290,GALAXY
31291,STAR
31292,STAR
31293,STAR
31294,GALAXY
31295,GALAXY
31296,GALAXY
31297,GALAXY
31298,STAR
31299,QSO
31300,STAR
31301,STAR
31302,GALAXY
31303,GALAXY
31304,STAR
31305,GALAXY
31306,GALAXY
31307,GALAXY
31308,GALAXY
31309,GALAXY
31310,GALAXY
31311,QSO
31312,STAR
31313,QSO
31314,GALAXY
31315,GALAXY
31316,GALAXY
31317,STAR
31318,GALAXY
31319,GALAXY
31320,GALAXY
31321,STAR
31322,GALAXY
31323,GALAXY
31324,QSO
31325,STAR
31326,QSO
31327,GALAXY
31328,GALAXY
31329,GALAXY
31330,GALAXY
31331,GALAXY
31332,STAR
31333,GALAXY
31334,GALAXY
31335,GALAXY
31336,GALAXY
31337,QSO
31338,QSO
31339,STAR
31340,GALAXY
31341,GALAXY
31342,GALAXY
31343,GALAXY
31344,STAR
31345,GALAXY
31346,GALAXY
31347,STAR
31348,QSO
31349,STAR
31350,GALAXY
31351,GALAXY
31352,STAR
31353,GALAXY
31354,GALAXY
31355,STAR
31356,GALAXY
31357,QSO
31358,GALAXY
31359,GALAXY
31360,GALAXY
31361,GALAXY
31362,STAR
31363,STAR
31364,STAR
31365,GALAXY
31366,GALAXY
31367,QSO
31368,GALAXY
31369,GALAXY
31370,GALAXY
31371,GALAXY
31372,GALAXY
31373,STAR
31374,GALAXY
31375,GALAXY
31376,STAR
31377,STAR
31378,GALAXY
31379,STAR
31380,STAR
31381,STAR
31382,QSO
31383,STAR
31384,QSO
31385,STAR
31386,STAR
31387,GALAXY
31388,GALAXY
31389,GALAXY
31390,GALAXY
31391,GALAXY
31392,QSO
31393,QSO
31394,GALAXY
31395,STAR
31396,GALAXY
31397,GALAXY
31398,QSO
31399,QSO
31400,QSO
31401,STAR
31402,GALAXY
31403,GALAXY
31404,STAR
31405,GALAXY
31406,GALAXY
31407,GALAXY
31408,GALAXY
31409,GALAXY
31410,GALAXY
31411,GALAXY
31412,GALAXY
31413,GALAXY
31414,QSO
31415,QSO
31416,GALAXY
31417,STAR
31418,STAR
31419,QSO
31420,GALAXY
31421,QSO
31422,GALAXY
31423,STAR
31424,GALAXY
31425,GALAXY
31426,GALAXY
31427,QSO
31428,GALAXY
31429,STAR
31430,STAR
31431,GALAXY
31432,GALAXY
31433,STAR
31434,GALAXY
31435,GALAXY
31436,STAR
31437,QSO
31438,STAR
31439,QSO
31440,QSO
31441,GALAXY
31442,GALAXY
31443,GALAXY
31444,STAR
31445,QSO
31446,QSO
31447,GALAXY
31448,GALAXY
31449,GALAXY
31450,STAR
31451,GALAXY
31452,GALAXY
31453,GALAXY
31454,GALAXY
31455,GALAXY
31456,GALAXY
31457,GALAXY
31458,QSO
31459,STAR
31460,GALAXY
31461,GALAXY
31462,GALAXY
31463,GALAXY
31464,GALAXY
31465,GALAXY
31466,GALAXY
31467,GALAXY
31468,GALAXY
31469,GALAXY
31470,QSO
31471,STAR
31472,GALAXY
31473,GALAXY
31474,GALAXY
31475,GALAXY
31476,QSO
31477,QSO
31478,GALAXY
31479,QSO
31480,GALAXY
31481,QSO
31482,STAR
31483,STAR
31484,QSO
31485,STAR
31486,GALAXY
31487,GALAXY
31488,GALAXY
31489,GALAXY
31490,QSO
31491,GALAXY
31492,GALAXY
31493,STAR
31494,QSO
31495,GALAXY
31496,STAR
31497,QSO
31498,STAR
31499,QSO
31500,GALAXY
31501,GALAXY
31502,GALAXY
31503,QSO
31504,STAR
31505,QSO
31506,GALAXY
31507,STAR
31508,QSO
31509,QSO
31510,STAR
31511,STAR
31512,GALAXY
31513,GALAXY
31514,GALAXY
31515,GALAXY
31516,STAR
31517,GALAXY
31518,GALAXY
31519,GALAXY
31520,GALAXY
31521,STAR
31522,STAR
31523,QSO
31524,QSO
31525,QSO
31526,GALAXY
31527,QSO
31528,GALAXY
31529,GALAXY
31530,QSO
31531,GALAXY
31532,GALAXY
31533,QSO
31534,GALAXY
31535,GALAXY
31536,GALAXY
31537,STAR
31538,STAR
31539,QSO
31540,GALAXY
31541,GALAXY
31542,GALAXY
31543,GALAXY
31544,QSO
31545,GALAXY
31546,STAR
31547,QSO
31548,STAR
31549,STAR
31550,GALAXY
31551,STAR
31552,STAR
31553,STAR
31554,STAR
31555,GALAXY
31556,GALAXY
31557,STAR
31558,GALAXY
31559,QSO
31560,STAR
31561,GALAXY
31562,QSO
31563,GALAXY
31564,GALAXY
31565,STAR
31566,GALAXY
31567,GALAXY
31568,GALAXY
31569,GALAXY
31570,GALAXY
31571,STAR
31572,GALAXY
31573,GALAXY
31574,STAR
31575,STAR
31576,STAR
31577,STAR
31578,GALAXY
31579,STAR
31580,QSO
31581,STAR
31582,GALAXY
31583,QSO
31584,STAR
31585,GALAXY
31586,STAR
31587,QSO
31588,GALAXY
31589,GALAXY
31590,GALAXY
31591,GALAXY
31592,STAR
31593,STAR
31594,GALAXY
31595,QSO
31596,GALAXY
31597,GALAXY
31598,GALAXY
31599,GALAXY
31600,STAR
31601,GALAXY
31602,GALAXY
31603,GALAXY
31604,GALAXY
31605,GALAXY
31606,GALAXY
31607,GALAXY
31608,GALAXY
31609,GALAXY
31610,GALAXY
31611,GALAXY
31612,GALAXY
31613,STAR
31614,GALAXY
31615,STAR
31616,GALAXY
31617,GALAXY
31618,GALAXY
31619,GALAXY
31620,GALAXY
31621,QSO
31622,GALAXY
31623,GALAXY
31624,STAR
31625,QSO
31626,GALAXY
31627,QSO
31628,GALAXY
31629,STAR
31630,QSO
31631,GALAXY
31632,QSO
31633,GALAXY
31634,GALAXY
31635,GALAXY
31636,GALAXY
31637,GALAXY
31638,GALAXY
31639,GALAXY
31640,STAR
31641,QSO
31642,QSO
31643,STAR
31644,STAR
31645,QSO
31646,STAR
31647,GALAXY
31648,STAR
31649,QSO
31650,QSO
31651,GALAXY
31652,GALAXY
31653,GALAXY
31654,STAR
31655,GALAXY
31656,STAR
31657,QSO
31658,QSO
31659,STAR
31660,STAR
31661,STAR
31662,QSO
31663,GALAXY
31664,GALAXY
31665,GALAXY
31666,STAR
31667,GALAXY
31668,GALAXY
31669,QSO
31670,GALAXY
31671,STAR
31672,QSO
31673,QSO
31674,GALAXY
31675,GALAXY
31676,GALAXY
31677,GALAXY
31678,GALAXY
31679,GALAXY
31680,STAR
31681,GALAXY
31682,STAR
31683,GALAXY
31684,GALAXY
31685,GALAXY
31686,GALAXY
31687,GALAXY
31688,QSO
31689,GALAXY
31690,GALAXY
31691,GALAXY
31692,GALAXY
31693,GALAXY
31694,QSO
31695,GALAXY
31696,GALAXY
31697,GALAXY
31698,STAR
31699,STAR
31700,STAR
31701,QSO
31702,QSO
31703,QSO
31704,STAR
31705,QSO
31706,GALAXY
31707,GALAXY
31708,QSO
31709,GALAXY
31710,GALAXY
31711,GALAXY
31712,QSO
31713,GALAXY
31714,QSO
31715,STAR
31716,STAR
31717,GALAXY
31718,GALAXY
31719,GALAXY
31720,GALAXY
31721,GALAXY
31722,GALAXY
31723,QSO
31724,GALAXY
31725,GALAXY
31726,STAR
31727,STAR
31728,GALAXY
31729,GALAXY
31730,STAR
31731,GALAXY
31732,GALAXY
31733,GALAXY
31734,GALAXY
31735,STAR
31736,STAR
31737,STAR
31738,GALAXY
31739,GALAXY
31740,GALAXY
31741,STAR
31742,GALAXY
31743,GALAXY
31744,GALAXY
31745,GALAXY
31746,GALAXY
31747,STAR
31748,GALAXY
31749,GALAXY
31750,QSO
31751,GALAXY
31752,GALAXY
31753,GALAXY
31754,GALAXY
31755,GALAXY
31756,GALAXY
31757,GALAXY
31758,GALAXY
31759,QSO
31760,STAR
31761,QSO
31762,QSO
31763,QSO
31764,QSO
31765,GALAXY
31766,GALAXY
31767,GALAXY
31768,GALAXY
31769,QSO
31770,STAR
31771,QSO
31772,GALAXY
31773,QSO
31774,STAR
31775,STAR
31776,GALAXY
31777,STAR
31778,STAR
31779,QSO
